origin_source_name,origin_entity_id,tamr_id,Credentials,HCPCS_CODE,HCPCS_DESCRIPTION,GroupNPI,NPPES_Entity_Type,NPPES_NPI,TaxID,VendorName,Vendor_Street_Address,Provider_First_Name,Provider_Last_Name,Provider_Full_Name,VendorState,VendorZip,Provider_Street_Address_Line1,Provider_Street_Address_Line2,Provider_Type,Provider_Mailing_State,Provider_Mailing_Postal_Code,Provider_Mailing_City,Provider_Gender,Provider_Taxonomy_Code,Provider_Speciality_Type,NPPES_Provider_Organization_Name,Enrollment Status Effective Date,Payment,Last Update Date,VendorCity,Provider_Practice_Location_Address,Provider_Practice_Location_City_State,Networks,NPPES_Reference_NPI,NPPES_Reference_Entity_Type,NPPES_Reference_Provider_Last_Name,NPPES_Reference_Provider_First_Name,Provider Enumeration Date,NPPES_Reference_Mailing_Address,NPPES_Reference_Mailing_City,NPPES_Reference_Mailing_Postal_Code,NPPES_Practice_Location_Address,NPPES_Practice_Location_City,NPPES_Practice_Location_Postal_Code,NPPES_Practice_Location_State,NPPES_Reference_Mailing_State,NPPES_Provider_Enumeration_Date,NPPES_Last_Updated_Date,NPPES_Deactivated_Date,NPPES_Provider_Gender_Code,NPPES_Provider_Taxonomy_Code
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Avenue",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
N,3,-,,,,1629398219,1,10032098883-002,5177225471,STEWARD MEDICAL GROUP INC,77 Warren St,Kendra,Read,Kendra Read,,2135,"767,5th,Ave",,,NY,10153,New York,,,,,,0.0,,Brighton,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,"767,5th,Ave",,,NY,10153,New York,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
P,1,-,,,,1275596280,1,1922001841-01,223355674',Prohealth care associates LLP,2800 Marcuse Ave,Dave,Hasman,Dave Hasman,New York,11042,175 CROSSKEYS Road,,,New Jersey,,Berlin,,,,,,0.0,,New Hype Park,,,,,,,,,,,,,,,,,,,,,
